chunk_id,document_id,chunk_order,section_id,section_title,chunk_type,chunk_text,page_start,page_end,char_count,tag_regulatory,tag_privacy,tag_advertising,case_tag_advertising,case_tag_privacy,case_tag_medical_device,case_tag_health_functional_food,effective_date,status,source_url,local_file_path
kr-pipa-active-20251002__0021,kr-pipa-active-20251002,21,제8조의2,제8조의2(개인정보 침해요인 평가),ARTICLE,"제8조의2(개인정보 침해요인 평가) ① 중앙행정기관의 장은 소관 법령의 제정 또는 개정을 통하여 개인정보 처리를 수
반하는 정책이나 제도를 도입ㆍ변경하는 경우에는 보호위원회에 개인정보 침해요인 평가를 요청하여야 한다.
② 보호위원회가 제1항에 따른 요청을 받은 때에는 해당 법령의 개인정보 침해요인을 분석ㆍ검토하여 그 법령의 소
관기관의 장에게 그 개선을 위하여 필요한 사항을 권고할 수 있다.
③ 제1항에 따른 개인정보 침해요인 평가의 절차와 방법에 관하여 필요한 사항은 대통령령으로 정한다.
[본조신설 2015. 7. 24.]",6,6,296,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0022,kr-pipa-active-20251002,22,제9조,제9조(기본계획),ARTICLE,"제9조(기본계획) ① 보호위원회는 개인정보의 보호와 정보주체의 권익 보장을 위하여 3년마다 개인정보 보호 기본계획
(이하 “기본계획”이라 한다)을 관계 중앙행정기관의 장과 협의하여 수립한다. <개정 2013. 3. 23., 2014. 11. 19.,
2015. 7. 24.>
② 기본계획에는 다음 각 호의 사항이 포함되어야 한다.
1. 개인정보 보호의 기본목표와 추진방향
2. 개인정보 보호와 관련된 제도 및 법령의 개선
3. 개인정보 침해 방지를 위한 대책
4. 개인정보 보호 자율규제의 활성화
5. 개인정보 보호 교육ㆍ홍보의 활성화
6. 개인정보 보호를 위한 전문인력의 양성
7. 그 밖에 개인정보 보호를 위하여 필요한 사항
③ 국회, 법원, 헌법재판소, 중앙선거관리위원회는 해당 기관(그 소속 기관을 포함한다)의 개인정보 보호를 위한 기
본계획을 수립ㆍ시행할 수 있다.",6,6,433,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0023,kr-pipa-active-20251002,23,제10조,제10조(시행계획),ARTICLE,"제10조(시행계획) ① 중앙행정기관의 장은 기본계획에 따라 매년 개인정보 보호를 위한 시행계획을 작성하여 보호위원
회에 제출하고, 보호위원회의 심의ㆍ의결을 거쳐 시행하여야 한다.
② 시행계획의 수립ㆍ시행에 필요한 사항은 대통령령으로 정한다.",6,6,134,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0024,kr-pipa-active-20251002,24,제11조,제11조(자료제출 요구 등),ARTICLE,"제11조(자료제출 요구 등) ① 보호위원회는 기본계획을 효율적으로 수립하기 위하여 개인정보처리자, 관계 중앙행정기
관의 장, 지방자치단체의 장 및 관계 기관ㆍ단체 등에 개인정보처리자의 법규 준수 현황과 개인정보 관리 실태 등에
관한 자료의 제출이나 의견의 진술 등을 요구할 수 있다. <개정 2013. 3. 23., 2014. 11. 19., 2015. 7. 24.>
② 보호위원회는 개인정보 보호 정책 추진, 성과평가 등을 위하여 필요한 경우 개인정보처리자, 관계 중앙행정기관
의 장, 지방자치단체의 장 및 관계 기관ㆍ단체 등을 대상으로 개인정보관리 수준 및 실태파악 등을 위한 조사를 실
시할 수 있다.<신설 2015. 7. 24., 2017. 7. 26., 2020. 2. 4.>

개인정보 보호법
③ 중앙행정기관의 장은 시행계획을 효율적으로 수립ㆍ추진하기 위하여 소관 분야의 개인정보처리자에게 제1항에
따른 자료제출 등을 요구할 수 있다.<개정 2015. 7. 24.>
④ 제1항부터 제3항까지에 따른 자료제출 등을 요구받은 자는 특별한 사정이 없으면 이에 따라야 한다.<개정 2015.
7. 24.>
⑤ 제1항부터 제3항까지에 따른 자료제출 등의 범위와 방법 등 필요한 사항은 대통령령으로 정한다.<개정 2015. 7.
24.>",6,7,636,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0025,kr-pipa-active-20251002,25,제11조의2,제11조의2(개인정보 보호수준 평가),ARTICLE,"제11조의2(개인정보 보호수준 평가) ① 보호위원회는 공공기관 중 중앙행정기관 및 그 소속기관, 지방자치단체, 그 밖
에 대통령령으로 정하는 기관을 대상으로 매년 개인정보 보호 정책ㆍ업무의 수행 및 이 법에 따른 의무의 준수 여부
등을 평가(이하 “개인정보 보호수준 평가”라 한다)하여야 한다.
② 보호위원회는 개인정보 보호수준 평가에 필요한 경우 해당 공공기관의 장에게 관련 자료를 제출하게 할 수 있다.
③ 보호위원회는 개인정보 보호수준 평가의 결과를 인터넷 홈페이지 등을 통하여 공개할 수 있다.
④ 보호위원회는 개인정보 보호수준 평가의 결과에 따라 우수기관 및 그 소속 직원에 대하여 포상할 수 있고, 개인
정보 보호를 위하여 필요하다고 인정하면 해당 공공기관의 장에게 개선을 권고할 수 있다. 이 경우 권고를 받은 공
공기관의 장은 이를 이행하기 위하여 성실하게 노력하여야 하며, 그 조치 결과를 보호위원회에 알려야 한다.
⑤ 그 밖에 개인정보 보호수준 평가의 기준ㆍ방법ㆍ절차 및 제2항에 따른 자료 제출의 범위 등에 필요한 사항은 대
통령령으로 정한다.
[본조신설 2023. 3. 14.]",7,7,559,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0026,kr-pipa-active-20251002,26,제12조,제12조(개인정보 보호지침),ARTICLE,"제12조(개인정보 보호지침) ① 보호위원회는 개인정보의 처리에 관한 기준, 개인정보 침해의 유형 및 예방조치 등에 관
한 표준 개인정보 보호지침(이하 “표준지침”이라 한다)을 정하여 개인정보처리자에게 그 준수를 권장할 수 있다. <개
정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 2. 4.>
② 중앙행정기관의 장은 표준지침에 따라 소관 분야의 개인정보 처리와 관련한 개인정보 보호지침을 정하여 개인
정보처리자에게 그 준수를 권장할 수 있다.
③ 국회, 법원, 헌법재판소 및 중앙선거관리위원회는 해당 기관(그 소속 기관을 포함한다)의 개인정보 보호지침을
정하여 시행할 수 있다.",7,7,348,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0027,kr-pipa-active-20251002,27,제13조,제13조(자율규제의 촉진 및 지원),ARTICLE,"제13조(자율규제의 촉진 및 지원) 보호위원회는 개인정보처리자의 자율적인 개인정보 보호활동을 촉진하고 지원하기
위하여 다음 각 호의 필요한 시책을 마련하여야 한다. <개정 2013. 3. 23., 2014. 11. 19., 2017. 7. 26., 2020. 2. 4.>
1. 개인정보 보호에 관한 교육ㆍ홍보
2. 개인정보 보호와 관련된 기관ㆍ단체의 육성 및 지원
3. 개인정보 보호 인증마크의 도입ㆍ시행 지원
4. 개인정보처리자의 자율적인 규약의 제정ㆍ시행 지원
5. 그 밖에 개인정보처리자의 자율적 개인정보 보호활동을 지원하기 위하여 필요한 사항",7,7,307,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0028,kr-pipa-active-20251002,28,제13조의2,제13조의2(개인정보 보호의 날),ARTICLE,"제13조의2(개인정보 보호의 날) ① 개인정보의 보호 및 처리의 중요성을 국민에게 알리기 위하여 매년 9월 30일을 개
인정보 보호의 날로 지정한다.
② 국가와 지방자치단체는 개인정보 보호의 날이 포함된 주간에 개인정보 보호 문화 확산을 위한 각종 행사를 실시
할 수 있다.
[본조신설 2023. 3. 14.]",7,7,173,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0029,kr-pipa-active-20251002,29,제14조,제14조(국제협력),ARTICLE,"제14조(국제협력) ① 정부는 국제적 환경에서의 개인정보 보호 수준을 향상시키기 위하여 필요한 시책을 마련하여야
한다.
② 정부는 개인정보 국외 이전으로 인하여 정보주체의 권리가 침해되지 아니하도록 관련 시책을 마련하여야 한다.

개인정보 보호법
제3장 개인정보의 처리
제1절 개인정보의 수집, 이용, 제공 등",7,8,173,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0030,kr-pipa-active-20251002,30,제15조,제15조(개인정보의 수집ㆍ이용),ARTICLE,"제15조(개인정보의 수집ㆍ이용) ① 개인정보처리자는 다음 각 호의 어느 하나에 해당하는 경우에는 개인정보를 수집할
수 있으며 그 수집 목적의 범위에서 이용할 수 있다. <개정 2023. 3. 14.>
1. 정보주체의 동의를 받은 경우
2. 법률에 특별한 규정이 있거나 법령상 의무를 준수하기 위하여 불가피한 경우
3. 공공기관이 법령 등에서 정하는 소관 업무의 수행을 위하여 불가피한 경우
4. 정보주체와 체결한 계약을 이행하거나 계약을 체결하는 과정에서 정보주체의 요청에 따른 조치를 이행하기 위하
여 필요한 경우
5. 명백히 정보주체 또는 제3자의 급박한 생명, 신체, 재산의 이익을 위하여 필요하다고 인정되는 경우
6. 개인정보처리자의 정당한 이익을 달성하기 위하여 필요한 경우로서 명백하게 정보주체의 권리보다 우선하는 경
우. 이 경우 개인정보처리자의 정당한 이익과 상당한 관련이 있고 합리적인 범위를 초과하지 아니하는 경우에 한
한다.
7. 공중위생 등 공공의 안전과 안녕을 위하여 긴급히 필요한 경우
② 개인정보처리자는 제1항제1호에 따른 동의를 받을 때에는 다음 각 호의 사항을 정보주체에게 알려야 한다. 다음
각 호의 어느 하나의 사항을 변경하는 경우에도 이를 알리고 동의를 받아야 한다.
1. 개인정보의 수집ㆍ이용 목적
2. 수집하려는 개인정보의 항목
3. 개인정보의 보유 및 이용 기간
4. 동의를 거부할 권리가 있다는 사실 및 동의 거부에 따른 불이익이 있는 경우에는 그 불이익의 내용
③ 개인정보처리자는 당초 수집 목적과 합리적으로 관련된 범위에서 정보주체에게 불이익이 발생하는지 여부, 암호
화 등 안전성 확보에 필요한 조치를 하였는지 여부 등을 고려하여 대통령령으로 정하는 바에 따라 정보주체의 동의
없이 개인정보를 이용할 수 있다.<신설 2020. 2. 4.>",8,8,888,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0031,kr-pipa-active-20251002,31,제16조,제16조(개인정보의 수집 제한),ARTICLE,"제16조(개인정보의 수집 제한) ① 개인정보처리자는 제15조제1항 각 호의 어느 하나에 해당하여 개인정보를 수집하는
경우에는 그 목적에 필요한 최소한의 개인정보를 수집하여야 한다. 이 경우 최소한의 개인정보 수집이라는 입증책임
은 개인정보처리자가 부담한다.
② 개인정보처리자는 정보주체의 동의를 받아 개인정보를 수집하는 경우 필요한 최소한의 정보 외의 개인정보 수
집에는 동의하지 아니할 수 있다는 사실을 구체적으로 알리고 개인정보를 수집하여야 한다.<신설 2013. 8. 6.>
③ 개인정보처리자는 정보주체가 필요한 최소한의 정보 외의 개인정보 수집에 동의하지 아니한다는 이유로 정보주
체에게 재화 또는 서비스의 제공을 거부하여서는 아니 된다.<개정 2013. 8. 6.>",8,8,377,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0032,kr-pipa-active-20251002,32,제17조,제17조(개인정보의 제공),ARTICLE,"제17조(개인정보의 제공) ① 개인정보처리자는 다음 각 호의 어느 하나에 해당되는 경우에는 정보주체의 개인정보를
제3자에게 제공(공유를 포함한다. 이하 같다)할 수 있다. <개정 2020. 2. 4., 2023. 3. 14.>
1. 정보주체의 동의를 받은 경우
2. 제15조제1항제2호, 제3호 및 제5호부터 제7호까지에 따라 개인정보를 수집한 목적 범위에서 개인정보를 제공하
는 경우
② 개인정보처리자는 제1항제1호에 따른 동의를 받을 때에는 다음 각 호의 사항을 정보주체에게 알려야 한다. 다음
각 호의 어느 하나의 사항을 변경하는 경우에도 이를 알리고 동의를 받아야 한다.
1. 개인정보를 제공받는 자
2. 개인정보를 제공받는 자의 개인정보 이용 목적
3. 제공하는 개인정보의 항목
4. 개인정보를 제공받는 자의 개인정보 보유 및 이용 기간

개인정보 보호법
5. 동의를 거부할 권리가 있다는 사실 및 동의 거부에 따른 불이익이 있는 경우에는 그 불이익의 내용
③ 삭제<2023. 3. 14.>
④ 개인정보처리자는 당초 수집 목적과 합리적으로 관련된 범위에서 정보주체에게 불이익이 발생하는지 여부, 암호
화 등 안전성 확보에 필요한 조치를 하였는지 여부 등을 고려하여 대통령령으로 정하는 바에 따라 정보주체의 동의
없이 개인정보를 제공할 수 있다.<신설 2020. 2. 4.>",8,9,661,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
kr-pipa-active-20251002__0033,kr-pipa-active-20251002,33,제18조,제18조(개인정보의 목적 외 이용ㆍ제공 제한),ARTICLE,"제18조(개인정보의 목적 외 이용ㆍ제공 제한) ① 개인정보처리자는 개인정보를 제15조제1항에 따른 범위를 초과하여
이용하거나 제17조제1항 및 제28조의8제1항에 따른 범위를 초과하여 제3자에게 제공하여서는 아니 된다. <개정
2020. 2. 4., 2023. 3. 14.>
② 제1항에도 불구하고 개인정보처리자는 다음 각 호의 어느 하나에 해당하는 경우에는 정보주체 또는 제3자의 이
익을 부당하게 침해할 우려가 있을 때를 제외하고는 개인정보를 목적 외의 용도로 이용하거나 이를 제3자에게 제공
할 수 있다. 다만, 제5호부터 제9호까지에 따른 경우는 공공기관의 경우로 한정한다.<개정 2020. 2. 4., 2023. 3. 14.>
1. 정보주체로부터 별도의 동의를 받은 경우
2. 다른 법률에 특별한 규정이 있는 경우
3. 명백히 정보주체 또는 제3자의 급박한 생명, 신체, 재산의 이익을 위하여 필요하다고 인정되는 경우
4. 삭제<2020. 2. 4.>
5. 개인정보를 목적 외의 용도로 이용하거나 이를 제3자에게 제공하지 아니하면 다른 법률에서 정하는 소관 업무를
수행할 수 없는 경우로서 보호위원회의 심의ㆍ의결을 거친 경우
6. 조약, 그 밖의 국제협정의 이행을 위하여 외국정부 또는 국제기구에 제공하기 위하여 필요한 경우
7. 범죄의 수사와 공소의 제기 및 유지를 위하여 필요한 경우
8. 법원의 재판업무 수행을 위하여 필요한 경우
9. 형(刑) 및 감호, 보호처분의 집행을 위하여 필요한 경우
10. 공중위생 등 공공의 안전과 안녕을 위하여 긴급히 필요한 경우
③ 개인정보처리자는 제2항제1호에 따른 동의를 받을 때에는 다음 각 호의 사항을 정보주체에게 알려야 한다. 다음
각 호의 어느 하나의 사항을 변경하는 경우에도 이를 알리고 동의를 받아야 한다.
1. 개인정보를 제공받는 자
2. 개인정보의 이용 목적(제공 시에는 제공받는 자의 이용 목적을 말한다)
3. 이용 또는 제공하는 개인정보의 항목
4. 개인정보의 보유 및 이용 기간(제공 시에는 제공받는 자의 보유 및 이용 기간을 말한다)
5. 동의를 거부할 권리가 있다는 사실 및 동의 거부에 따른 불이익이 있는 경우에는 그 불이익의 내용
④ 공공기관은 제2항제2호부터 제6호까지, 제8호부터 제10호까지에 따라 개인정보를 목적 외의 용도로 이용하거나
이를 제3자에게 제공하는 경우에는 그 이용 또는 제공의 법적 근거, 목적 및 범위 등에 관하여 필요한 사항을 보호
위원회가 고시로 정하는 바에 따라 관보 또는 인터넷 홈페이지 등에 게재하여야 한다.<개정 2013. 3. 23., 2014. 11.
19., 2017. 7. 26., 2020. 2. 4., 2023. 3. 14.>
⑤ 개인정보처리자는 제2항 각 호의 어느 하나의 경우에 해당하여 개인정보를 목적 외의 용도로 제3자에게 제공하
는 경우에는 개인정보를 제공받는 자에게 이용 목적, 이용 방법, 그 밖에 필요한 사항에 대하여 제한을 하거나, 개인
정보의 안전성 확보를 위하여 필요한 조치를 마련하도록 요청하여야 한다. 이 경우 요청을 받은 자는 개인정보의 안
전성 확보를 위하여 필요한 조치를 하여야 한다.
[제목개정 2013. 8. 6.]",9,9,1550,true,true,false,false,true,false,false,2025-10-02,active,https://www.law.go.kr/법령/개인정보보호법,/Users/munchaerin/Desktop/졸프 data/개인정보 보호법(법률)(제20897호)(20251002).pdf
